"site.SET.identifier","network","country","site.label","latitude","longitude","TSM.2011.AVG","TSM.2011.STDEV","SLR50","MHW","MLW","MSL","marshElevation","D","NEC","maxTemp","rainfall","Dominant.vegetation","accretion","elevCapital","elevation.rate","R2.SET","tidal.range","Spartina","shortGrassesHerbs","brackishRushes","saltbushes","category","SLR3000","Geomorphic.setting","Shore.R2","Shore.rate","Shore.Dist","UVVR","RSLR.period.of.measure","elevDeficit","subsidence","yearsNew","startNew","endNew","lowMarshLimBelMHW","lowMarshLimHeightDatum","tidalCat","orgMat","bulkDensity","SLR.ZONE","TIDE.RANGE.CM","Pio..lower.border.relative.to.mean.high.water.","LowMarshImHeight..relative.to.height.datum.","Elevation.capital..cm.","timeToFailurePROJECTED","timeToFailure.CONTEMPORANEOUS","Time.to.Failure.50","SatAltRSLR","Retreat.Failure"
"Wash.WB.3","EUROPE","UK","Wash",52.96595,0.1000693,10.28715523,5.134982952,0.76,1.83,-1.33,0.25,3.393,-0.494620253,1.637878788,13.2,620.5,"Salicornia, suaeda",7.4095,263.631133,5.713273934,0.975557113,3.16,0,1,0,0,"shortGrass",0.11,"Tide Dominant",0.029,-0.0638,325.4366667,0.04,1.35,-4.363273934,1.696226066,12.84109589,"11/1/2002","9/1/2015",-107.331133,75.66886705,"meso/macro",9.2,NA,"1",316,-107.331133,75.66886705,263.631133,1000,1000,1000,1.06,5100.888193
"Wash.WB.4","EUROPE","UK","Wash",52.97213,0.1040391,10.28715523,5.134982952,0.76,1.83,-1.33,0.25,3.688,-0.587974684,1.786868687,13.2,620.5,"Salicornia, suaeda",NA,293.131133,2.972863329,0.973417038,3.16,0,1,0,0,"shortGrass",0.11,"Tide Dominant",0.99,9.542,668.1925,0.04,1.35,-1.622863329,NA,12.84109589,"11/1/2002","9/1/2015",-107.331133,75.66886705,"meso/macro",12.5,NA,"1",316,-107.331133,75.66886705,293.131133,1910.977189,1000,1000,1.06,1000
"Wash.WB.5","EUROPE","UK","Wash",52.96093,0.09903357,10.28715523,5.134982952,0.76,1.83,-1.33,0.25,2.782,-0.301265823,1.329292929,13.2,620.5,"Salicornia, suaeda",NA,202.531133,5.423218772,0.503668086,3.16,0,1,0,0,"shortGrass",0.11,"Tide Dominant",NA,NA,NA,0.04,1.35,-4.073218772,NA,12.84109589,"11/1/2002","9/1/2015",-107.331133,75.66886705,"meso/macro",6.1,NA,"1",316,-107.331133,75.66886705,202.531133,1000,1000,1000,1.06,NA
"Wash.WB.6","EUROPE","UK","Wash",52.96519,0.1031806,10.28715523,5.134982952,0.76,1.83,-1.33,0.25,2.897,-0.337658228,1.387373737,13.2,620.5,"Salicornia, suaeda",NA,214.031133,9.164775918,0.973311309,3.16,0,1,0,0,"shortGrass",0.11,"Tide Dominant",NA,NA,NA,0.04,1.35,-7.814775918,NA,12.84109589,"11/1/2002","9/1/2015",-107.331133,75.66886705,"meso/macro",6.3,NA,"1",316,-107.331133,75.66886705,214.031133,1000,1000,1000,1.06,NA
"Venice.1","EUROPE","Italy","Lagoon.of.Venice",45.315436,12.172147,4.624421895,2.41115366,1.24,0.38,-0.22,0.08,0.23,0.25,0.357142857,16,800,"Juncus maritimus, Limonium serotinum",6,14.23930983,2,NA,0.6,0,0,1,0,"brackishRush",-0.08,"barrierLagoon",0.59,-0.1456,60.6125,0.09,4.29,2.29,4,13.59452055,"4/1/1998","11/1/2011",-29.23930983,8.760690171,"micro",NA,NA,"3",60,-29.23930983,8.760690171,14.23930983,44,62.18039227,1000,3.82,416.2946429
"Venice.2chiogia","EUROPE","Italy","Lagoon.of.Venice",45.216708,12.224144,6.85996441,2.831857465,1.24,0.38,-0.22,0.08,0.35,0.05,0.528571429,16,800,"Sarcocornia fruticosa, Puccinellia palustris",8,26.23930983,9,NA,0.6,0,1,0,0,"shortGrass",-0.08,"barrierLagoon",0.49,-0.2836,11.275,0.39,3.92,-5.08,-1,16.63287671,"4/2/1995","11/15/2011",-29.23930983,8.760690171,"micro",NA,NA,"3",60,-29.23930983,8.760690171,26.23930983,1000,1000,1000,2.45,39.75669958
"Venice.3dese","EUROPE","Italy","Lagoon.of.Venice",45.518522,12.383094,11.59715346,4.311557883,1.24,0.38,-0.22,0.08,0.28,0.166666667,0.428571429,16,800,"Phragmites australis",6,19.23930983,6,NA,0.6,0,0,1,0,"brackishRush",-0.08,"barrierLagoon",0.84,0.0535,5.435,0.29,4.43,-1.57,0,18.46575342,"5/2/1993","10/15/2011",-29.23930983,8.760690171,"micro",NA,NA,"3",60,-29.23930983,8.760690171,19.23930983,175.6695739,1000,1000,2.19,1000
"Venice.4","EUROPE","Italy","Lagoon.of.Venice",45.5036,12.470753,12.22477651,2.617765012,1.24,0.38,-0.22,0.08,0.2,0.3,0.314285714,16,800,"Spartina maritima, Salicornia veneta",3,11.23930983,2,NA,0.6,1,1,0,0,"spartina",-0.08,"barrierLagoon",0.97,-0.2214,72.5225,0.29,3.89,1.89,1,15.59452055,"4/15/1996","11/15/2011",-29.23930983,8.760690171,"micro",55,0.95,"3",60,-29.23930983,8.760690171,11.23930983,46.58259607,59.46724778,1000,2.34,327.563234
"Venice.5","EUROPE","Italy","Lagoon.of.Venice",45.268581,12.214031,8.003025472,2.809217922,1.24,0.38,-0.22,0.08,NA,NA,NA,16,800,"Limonium narbonense, Puccinellia palustris",4,NA,3,NA,0.6,0,1,0,0,"shortGrass",-0.08,"barrierLagoon",0.86,-0.5084,31.1625,0.25,3.89,0.89,1,15.59452055,"4/15/1996","11/15/2011",-29.23930983,8.760690171,"micro",NA,NA,"3",60,-29.23930983,8.760690171,NA,NA,NA,1000,2.34,61.29523997
"Venice.6laghi","EUROPE","Italy","Lagoon.of.Venice",45.495508,12.409272,15.21990712,3.254414067,1.24,0.38,-0.22,0.08,0.29,0.15,0.442857143,16,800,"Juncus maritimus, Limonium narbonense",4,20.23930983,3,NA,0.6,0,0,1,0,"brackishRush",-0.08,"barrierLagoon",0.62,-0.2083,4.375,0.25,4.43,1.43,1,18.46575342,"5/2/1993","10/15/2011",-29.23930983,8.760690171,"micro",NA,NA,"3",60,-29.23930983,8.760690171,20.23930983,34,141.5336352,1000,2.19,21.00336054
"Venice.7san.gelice.gaggian.1","EUROPE","Italy","Lagoon.of.Venice",45.483233,12.459828,7.414533814,1.57693646,1.24,0.38,-0.22,0.08,0.35,0.05,0.528571429,16,800,"Sarcocornia fruticosa",3,26.23930983,3,NA,0.6,0,1,0,0,"shortGrass",-0.08,"barrierLagoon",0.93,-0.0766,44.9425,0.34,4.43,1.43,0,18.46575342,"5/2/1993","10/15/2011",-29.23930983,8.760690171,"micro",34,0.75,"3",60,-29.23930983,8.760690171,26.23930983,178.1400026,183.4916771,1000,2.19,586.7167102
"Venice.8san.gelice.gaggian.2","EUROPE","Italy","Lagoon.of.Venice",45.483292,12.459736,7.414533814,1.57693646,1.24,0.38,-0.22,0.08,0.29,0.15,0.442857143,16,800,"Spartina maritima, Salciornia veneta",3,20.23930983,3,NA,0.6,1,1,0,0,"spartina",-0.08,"barrierLagoon",0.68,-0.212,38.76,0.34,4.43,1.43,0,18.46575342,"5/2/1993","10/15/2011",-29.23930983,8.760690171,"micro",34,0.95,"3",60,-29.23930983,8.760690171,20.23930983,137.4056989,141.5336352,1000,2.19,182.8301887
"Venice.9torson.1","EUROPE","Italy","Lagoon.of.Venice",45.347778,12.224136,7.219163616,2.133946394,1.24,0.38,-0.22,0.08,0.39,-0.016666667,0.585714286,16,800,"Puccinellia palustris, Sarcocornia fruticosa",4,30.23930983,3,NA,0.6,0,1,0,0,"shortGrass",-0.08,"barrierLagoon",0.5,-0.701,20.92,0.39,4.43,1.43,1,18.46575342,"5/2/1993","10/15/2011",-29.23930983,8.760690171,"micro",NA,NA,"3",60,-29.23930983,8.760690171,30.23930983,38,211.4637051,1000,2.19,29.84308131
"CRMS0002.E01","GULF COAST USA","USA","CRMS.east",30.10025,-89.79173,4.028120026,2.588918366,9.13,0.579832,-0.29332,0.179832,0.10668,0.541889614,0.03356,25.11,1441,"Spartina.patens.(Aiton).Muhl.",9.6,-0.441045197,4.6,NA,0.873152,1,0,0,0,"spartina",0.85,"River deltaic",0.92,0.085,10.08,0.28,NA,NA,5,11.31147541,"11/18/2008","3/11/2020",-46.8741548,11.1090452,"micro",13.66,0.2285,"3A",87.3152,-46.8741548,11.1090452,-0.441045197,NA,NA,1000,7.25,1000
"CRMS0003.E01","GULF COAST USA","USA","CRMS.east",30.09937,-89.25275,9.645746191,2.364109123,9.13,0.549352,-0.14092,0.149352,0.25908,0.420518288,0.26216,25.11,1441,"Spartina.alterniflora.Loisel.",13,6.799962431,3.1,NA,0.690272,1,0,0,0,"spartina",0.85,"River deltaic",0.95,-0.6096,30.82,0.26,NA,NA,9.9,11.41803279,"11/20/2008","4/21/2020",-35.82716243,19.10803757,"micro",7.95,0.685,"3A",69.0272,-35.82716243,19.10803757,6.799962431,NA,NA,11,7.25,50.55774278
"CRMS0108.E01","GULF COAST USA","USA","CRMS.east",29.95506,-89.41592,9.699801246,2.882826427,9.13,0.549352,-0.183592,0.149352,0.216408,0.454255714,0.20882,25.11,1441,"Spartina.alterniflora.Loisel.",8,5.352212033,7.7,NA,0.732944,1,0,0,0,"spartina",0.85,"River deltaic",0.84,-0.687,134.755,0.01,13.97,6.27,0.3,10.5,"10/14/2009","4/14/2020",-38.64661203,16.28858797,"micro",24.08,0.28,"3A",73.2944,-38.64661203,16.28858797,5.352212033,2,8.536223338,37,7.68,196.1499272
"CRMS0119.E01","GULF COAST USA","USA","CRMS.east",29.47605,-89.63548,8.980493024,5.888835978,9.13,0.524968,-0.14092,0.124968,0.25908,0.399298381,0.29264,25.11,1441,"Spartina.patens.(Aiton).Muhl.",15.3,7.547910634,3.4,NA,0.665888,1,0,0,0,"spartina",0.85,"River deltaic",0.86,-0.404,11.11,0.35,13.97,10.57,11.9,12.01643836,"4/14/2008","4/20/2020",-34.13671063,18.36008937,"micro",17.07,0.475,"3A",66.5888,-34.13671063,18.36008937,7.547910634,0,7.140880448,13,7.25,27.5
"CRMS0131.E01","GULF COAST USA","USA","CRMS.east",29.69252,-89.88552,3.704736718,2.444031222,9.13,0.566408,-0.017768,0.216408,0.332232,0.400865493,0.287765333,26.7,1508,"Spartina.patens.(Aiton).Muhl.",3.4,4.565425805,-2.6,NA,0.584176,1,0,0,0,"spartina",0.85,"River deltaic",0.86,-0.4044,16.415,0.79,14.56,17.16,6,11.00547945,"3/24/2009","3/26/2020",-27.98302581,28.65777419,"micro",27.25,0.29,"3A",58.4176,-27.98302581,28.65777419,4.565425805,0,2.660504548,4,7.68,40.59099901
"CRMS0132.E01","GULF COAST USA","USA","CRMS.east",29.66476,-89.88548,3.704736718,2.444031222,9.13,0.557264,-0.118352,0.207264,0.231648,0.481954246,0.165845333,26.7,1508,"Spartina.patens.(Aiton).Muhl.",10.4,2.256822993,0.5,NA,0.675616,1,0,0,0,"spartina",0.85,"River deltaic",0.94,-0.356,8.275,0.38,13.71,13.21,9.9,11.00547945,"3/24/2009","3/26/2020",-34.81842299,20.90797701,"micro",53.4,0.152,"3A",67.5616,-34.81842299,20.90797701,2.256822993,0,1.708420131,3,7.68,23.24438202
"CRMS0135.E01","GULF COAST USA","USA","CRMS.east",29.68654,-89.76048,3.0970701,1.719708274,9.13,0.53288,-0.100064,0.18288,0.249936,0.447028489,0.222741333,26.7,1508,"Spartina.patens.(Aiton).Muhl.",5.5,3.457365047,-0.4,NA,0.632944,1,0,0,0,"spartina",0.85,"River deltaic",0.7,-0.1997,19.54,0.55,13.97,14.37,5.9,12.87431694,"4/26/2007","3/11/2020",-31.75176505,21.53623495,"micro",14.235,0.373,"3A",63.2944,-31.75176505,21.53623495,3.457365047,2,2.405960367,4,6.99,97.84677016
"CRMS0136.E01","GULF COAST USA","USA","CRMS.east",29.62122,-89.79173,5.880528024,4.737625232,9.13,0.514592,-0.054344,0.164592,0.295656,0.38481657,0.308085333,26.7,1508,"Spartina.patens.(Aiton).Muhl.",12.2,4.846913412,3.5,NA,0.568936,1,0,0,0,"spartina",0.85,"River deltaic",0.036,-0.0133,28.49,0.18,13.97,10.47,8.7,12.86885246,"4/26/2007","3/9/2020",-26.74051341,24.71868659,"micro",26.05,0.418,"3A",56.8936,-26.74051341,24.71868659,4.846913412,2,4.629334682,9,6.99,2142.105263
"CRMS0147.E01","GULF COAST USA","USA","CRMS.east",29.66476,-89.60422,13.4731127,5.125559301,9.13,0.478016,-0.185408,0.128016,0.164592,0.472433919,0.182101333,26.7,1508,"Spartina.alterniflora.Loisel.",8.9,2.620059248,4.6,NA,0.663424,1,0,0,0,"spartina",0.85,"River deltaic",0.98,-0.2981,31.09,0.18,14.58,9.98,4.3,12.87431694,"4/26/2007","3/11/2020",-33.96245925,13.83914075,"micro",8.9,0.458,"3A",66.3424,-33.96245925,13.83914075,2.620059248,3,2.625309868,6,6.99,104.2938611
"CRMS0148.E01","GULF COAST USA","USA","CRMS.east",29.51235,-89.69798,10.25585369,6.620727698,9.13,0.630416,-0.033008,0.280416,0.316992,0.472433919,0.182101333,26.7,1508,"Spartina.patens.(Aiton).Muhl.",7.4,2.620059248,7.5,NA,0.663424,1,0,0,0,"spartina",0.85,"River deltaic",0.069,-0.0927,31.4,0.24,14.58,7.08,-0.1,11.93715847,"4/8/2008","3/16/2020",-33.96245925,29.07914075,"micro",13.2,0.7035,"3A",66.3424,-33.96245925,29.07914075,2.620059248,4,3.700648655,16,7.25,338.7270766
"CRMS0164.E01","GULF COAST USA","USA","CRMS.east",29.19306,-90.16994,3.366572633,2.123934972,9.13,0.526784,-0.237224,0.176784,0.112776,0.541889614,0.047989333,26.7,1508,"Spartina.alterniflora.Loisel.",13.2,-0.803113619,10.4,NA,0.764008,1,0,0,0,"spartina",0.85,"River deltaic",0.904,-0.1407,7.3,0.39,14.58,4.18,2.8,12.88251366,"4/16/2007","3/4/2020",-40.59768638,12.08071362,"micro",32.75,0.225,"3A",76.4008,-40.59768638,12.08071362,-0.803113619,0,0,1000,6.99,51.88343994
"CRMS0171.E01","GULF COAST USA","USA","CRMS.east",29.32377,-89.79605,15.6126585,5.417144408,9.13,0.474968,-0.24332,0.124968,0.10668,0.51273027,0.108949333,26.7,1508,"Spartina.alterniflora.Loisel.",16.2,0.868398669,9.5,NA,0.718288,1,0,0,0,"spartina",0.85,"River deltaic",0.74,-0.1177,8.48,0.47,13.71,4.21,6.7,12.37431694,"10/26/2007","3/11/2020",-37.69719867,9.799601331,"micro",23.56,0.5465,"3A",71.8288,-37.69719867,9.799601331,0.868398669,2,2.062704677,1000,6.99,72.04757859
"CRMS0172.E01","GULF COAST USA","USA","CRMS.east",29.31653,-89.73433,10.75809646,2.509012443,9.13,0.484112,-0.313424,0.134112,0.036576,0.561148337,0.003285333,26.7,1508,"Spartina.alterniflora.Loisel.",18.5,-2.137165485,8.1,NA,0.797536,1,0,0,0,"spartina",0.85,"River deltaic",0.91,-0.1196,9.105,0.38,14.58,6.48,10.4,12.4863388,"10/26/2007","4/21/2020",-42.61643451,5.794765485,"micro",25.59,0.44,"3A",79.7536,-42.61643451,5.794765485,-2.137165485,0,0,0,6.99,76.12876254
"CRMS0173.E01","GULF COAST USA","USA","CRMS.east",29.4543,-89.72993,5.543198412,3.30213873,9.13,0.459728,-0.282944,0.109728,0.067056,0.528728699,0.076437333,26.7,1508,"Spartina.alterniflora.Loisel.",7.3,-0.000835215,10.1,NA,0.742672,1,0,0,0,"spartina",0.85,"River deltaic",0.95,-0.3747,43.79,0.23,13.71,3.61,-2.8,13,"4/17/2007","4/17/2020",-39.26636478,6.706435215,"micro",34.37,0.225,"3A",74.2672,-39.26636478,6.706435215,-0.000835215,0,0,1000,6.99,116.8668268
"CRMS0175.E01","GULF COAST USA","USA","CRMS.east",29.2874,-90.13792,7.506722192,3.591824457,9.13,0.529832,-0.252464,0.179832,0.097536,0.552599016,0.023605333,26.7,1508,"Spartina.alterniflora.Loisel.",10.6,-1.520044804,9.3,NA,0.782296,1,0,0,0,"spartina",0.85,"River deltaic",0.23,-0.037,6.2125,0.83,13.71,4.41,1.3,12.90163934,"4/16/2007","3/11/2020",-41.7095552,11.2736448,"micro",31.13,0.27,"3A",78.2296,-41.7095552,11.2736448,-1.520044804,0,0,1000,6.99,167.9054054
"CRMS0178.E01","GULF COAST USA","USA","CRMS.east",29.28748,-90.04698,15.20829296,4.343357569,9.13,0.54812,-0.112256,0.19812,0.237744,0.46999891,0.186165333,26.7,1508,"Spartina.alterniflora.Loisel.",11.1,2.70841038,12,NA,0.660376,1,0,0,0,"spartina",0.85,"River deltaic",0.99,-1.6481,14.035,0.61,14.58,2.58,-0.9,12.90163934,"4/16/2007","3/11/2020",-33.74601038,21.06598962,"micro",12.58,0.598,"3A",66.0376,-33.74601038,21.06598962,2.70841038,0,10.49771465,1000,6.99,8.515866756
"CRMS0179.E01","GULF COAST USA","USA","CRMS.east",29.39623,-89.69845,15.93599757,5.147440944,9.13,0.4262,-0.2738,0.0762,0.0762,0.5,0.133333333,26.7,1508,"Spartina.alterniflora.Loisel.",21.8,1.484960871,6.9,NA,0.7,1,0,0,0,"spartina",0.85,"River deltaic",0.7956,-0.1288,14.19,0.36,14.58,7.68,14.9,11.19672131,"2/5/2009","4/17/2020",-36.48496087,6.135039129,"micro",18.66,0.4115,"3A",70,-36.48496087,6.135039129,1.484960871,2,1.933542801,7,7.68,110.1708075
"CRMS0181.E01","GULF COAST USA","USA","CRMS.east",29.33823,-89.70033,15.15555453,3.381318753,9.13,0.474968,-0.203696,0.124968,0.146304,0.484280881,0.161781333,26.7,1508,"Spartina.alterniflora.Loisel.",18.5,2.163600355,14.1,NA,0.678664,1,0,0,0,"spartina",0.85,"River deltaic",0.97,-0.2068,8.55,0.91,14.58,0.48,4.4,12.4863388,"10/26/2007","4/21/2020",-35.03000035,12.46679965,"micro",19.71,0.4365,"3A",67.8664,-35.03000035,12.46679965,2.163600355,20,45.0750074,1000,7.68,41.344294
"CRMS0209.E01","GULF COAST USA","USA","CRMS.east",29.49057,-89.79173,9.335729162,2.938167623,9.13,0.459728,-0.16712,0.109728,0.18288,0.441650927,0.230869333,26.7,1508,"Spartina.patens.(Aiton).Muhl.",9.7,3.612069728,8.2,NA,0.626848,1,0,0,0,"spartina",0.85,"River deltaic",0.0193,0.0448,29.07,0.19,13.97,5.77,1.5,12.89617486,"4/18/2007","3/11/2020",-31.29686973,14.67593027,"micro",23.96,0.2335,"3A",62.6848,-31.29686973,14.67593027,3.612069728,6,6.260086184,39,6.99,1000
"CRMS0220.E01","GULF COAST USA","USA","CRMS.east",29.56315,-90.07299,12.87332284,8.244816461,9.13,0.599936,-0.173216,0.249936,0.176784,0.547307645,0.035797333,26.7,1508,"Spartina.patens.(Aiton).Muhl.",7.8,-1.158291641,2.8,NA,0.773152,1,0,0,0,"spartina",0.85,"River deltaic",0.0168,-0.0067,8.28,0.7,13.71,10.91,5,12.89071038,"4/12/2007","3/3/2020",-41.15690836,18.83669164,"micro",42.84,0.1785,"3A",77.3152,-41.15690836,18.83669164,-1.158291641,0,0,0,6.99,1235.820896
"CRMS0232.E01","GULF COAST USA","USA","CRMS.east",29.49783,-90.01048,4.267073353,1.287070122,9.13,0.529832,-0.173216,0.179832,0.176784,0.502167704,0.129269333,26.7,1508,"Spartina.alterniflora.Loisel.",10.7,1.384384073,7.7,NA,0.703048,1,0,0,0,"spartina",0.85,"River deltaic",0.6893,0.0608,15.8975,0.25,14.58,6.88,3,13.02739726,"4/5/2007","4/15/2020",-36.68918407,16.29401593,"micro",15.91,0.3335,"3A",70.3048,-36.68918407,16.29401593,1.384384073,0,2.012186153,10,6.99,1000
"CRMS0237.E01","GULF COAST USA","USA","CRMS.east",29.47605,-89.94798,9.053518891,3.251361337,9.13,0.520688,-0.011672,0.170688,0.338328,0.342550154,0.356853333,26.7,1508,"Spartina.alterniflora.Loisel.",25.7,5.381212216,11.2,NA,0.53236,1,0,0,0,"spartina",0.85,"River deltaic",0.83,-0.1737,11.0875,0.78,14.58,3.38,14.5,4.989071038,"3/15/2015","3/11/2020",-23.61721222,28.45158778,"micro",20.52,0.1715,"3A",53.236,-23.61721222,28.45158778,5.381212216,4,15.9207462,1000,9.07,63.83131836
"CRMS0251.E01","GULF COAST USA","USA","CRMS.east",29.5196,-90.01048,1.087868003,1.072181435,9.13,0.554216,-0.231128,0.204216,0.118872,0.554335425,0.019541333,26.7,1508,"Spartina.patens.(Aiton).Muhl.",10.3,-1.642063766,5.5,NA,0.785344,1,0,0,0,"spartina",0.85,"River deltaic",0.8,-0.1104,11.77,0.29,14.58,9.08,4.8,13.03835616,"4/13/2007","4/27/2020",-41.89233623,13.52926377,"micro",23.27,0.1915,"3A",78.5344,-41.89233623,13.52926377,-1.642063766,0,0,0,6.99,106.6123188
"CRMS0253.E01","GULF COAST USA","USA","CRMS.east",29.55589,-90.07299,12.87332284,8.244816461,9.13,0.554216,-0.124448,0.204216,0.225552,0.484280881,0.161781333,26.7,1508,"Spartina.patens.(Aiton).Muhl.",22.8,2.163600355,4.5,NA,0.678664,1,0,0,0,"spartina",0.85,"River deltaic",0.82,-0.3649,16.9675,0.48,14.58,10.08,18.3,12.95355191,"4/5/2007","3/19/2020",-35.03000035,20.39159965,"micro",32.63,0.272,"3A",67.8664,-35.03000035,20.39159965,2.163600355,0,2.146428924,5,6.99,46.49904083
"CRMS0272.E01","GULF COAST USA","USA","CRMS.east",29.41799,-89.69798,7.757111382,4.71939505,9.13,0.45668,-0.295136,0.10668,0.054864,0.534460559,0.064245333,26.7,1508,"Spartina.alterniflora.Loisel.",21,-0.340045423,11.3,NA,0.751816,1,0,0,0,"spartina",0.85,"River deltaic",0.78,-0.2281,9.8075,0.54,14.58,3.28,9.7,11.96174863,"5/1/2008","4/17/2020",-39.84155458,5.826445423,"micro",27.36,0.312,"3A",75.1816,-39.84155458,5.826445423,-0.340045423,0,0,1000,7.25,42.99649277
"CRMS0276.E01","GULF COAST USA","USA","CRMS.east",29.62121,-89.94798,1.615601768,1.642239728,9.13,0.584696,-0.1214,0.234696,0.2286,0.504316693,0.125205333,26.7,1508,"Spartina.patens.(Aiton).Muhl.",10.8,1.282923797,9,NA,0.706096,1,0,0,0,"spartina",0.85,"River deltaic",0.86,-0.3501,7.185,0.73,14.58,5.58,1.8,11.15300546,"2/13/2009","4/9/2020",-36.8925238,21.5770762,"micro",38.42,0.1835,"3A",70.6096,-36.8925238,21.5770762,1.282923797,3,3,99,7.68,20.5227078
"CRMS0302.E01","GULF COAST USA","USA","CRMS.east",29.14783,-90.91699,17.06605919,5.371430972,9.13,0.44144,-0.249416,0.09144,0.100584,0.493382123,0.145525333,26.7,1508,"Spartina.alterniflora.Loisel.",NA,1.781312776,-19.7,NA,0.690856,1,0,0,0,"spartina",0.85,"River deltaic",0.95,-2.107,8.0375,0.57,13.71,33.41,73.5,9.975342466,"4/16/2007","4/7/2017",-35.86691278,8.277087224,"micro",15.6,0.528,"3A",69.0856,-35.86691278,8.277087224,1.781312776,1,0.533167547,1,7.25,3.814665401
"CRMS0303.E01","GULF COAST USA","USA","CRMS.east",29.24379,-91.07301,13.23206973,5.176260016,9.13,0.444488,-0.133592,0.094488,0.216408,0.394547467,0.295893333,26.7,1508,"Spartina.alterniflora.Loisel.",8,4.681955203,3.7,NA,0.57808,1,0,0,0,"spartina",0.85,"River deltaic",0.83,-0.319,15.63,0.04,13.97,10.27,4.3,13.0109589,"4/17/2007","4/21/2020",-27.4899552,16.9588448,"micro",21.91,0.45,"3A",57.808,-27.4899552,16.9588448,4.681955203,2,4.558865826,9,6.99,48.9968652
"CRMS0307.E01","GULF COAST USA","USA","CRMS.east",29.25105,-90.82301,5.721187387,3.777437568,9.13,0.490208,-0.240272,0.140208,0.109728,0.520862994,0.092693333,26.7,1508,"Spartina.patens.(Aiton).Muhl.",16.1,0.440329531,8.1,NA,0.73048,1,0,0,0,"spartina",0.85,"River deltaic",0.95,-0.2611,80.935,0.23,14.58,6.48,8,12.33060109,"11/12/2007","3/12/2020",-38.48832953,10.53247047,"micro",28.28,0.275,"3A",73.048,-38.48832953,10.53247047,0.440329531,1,0.679520881,4,6.99,309.9770203
"CRMS0310.E01","GULF COAST USA","USA","CRMS.east",29.29463,-90.29328,9.980194926,3.584973462,9.13,0.438392,-0.346952,0.088392,0.003048,0.554335425,0.019541333,26.7,1508,"Spartina.alterniflora.Loisel.",12.5,-1.642063766,13.8,NA,0.785344,1,0,0,0,"spartina",0.85,"River deltaic",0.96,-0.1637,7.43,0.5,14.58,0.78,-1.3,12.95901639,"4/23/2007","4/8/2020",-41.89233623,1.946863766,"micro",19.9,0.2265,"3A",78.5344,-41.89233623,1.946863766,-1.642063766,0,0,1000,6.99,45.3879047
"CRMS0311.E01","GULF COAST USA","USA","CRMS.east",29.21476,-90.79176,10.19344509,3.629679289,9.13,0.462776,-0.246368,0.112776,0.103632,0.50644721,0.121141333,26.7,1508,"Spartina.alterniflora.Loisel.",14.2,1.180587654,9.2,NA,0.709144,1,0,0,0,"spartina",0.85,"River deltaic",0.9757,-0.175,29.2,0.04,13.71,4.51,5,12.91256831,"4/13/2007","3/12/2020",-37.09498765,9.182612346,"micro",24.85,0.295,"3A",70.9144,-37.09498765,9.182612346,1.180587654,0,2.617710984,1000,6.99,166.8571429
"CRMS0318.E01","GULF COAST USA","USA","CRMS.east",29.29465,-90.32546,9.980194926,3.584973462,9.13,0.47192,-0.362192,0.12192,-0.012192,0.580392082,-0.045482667,26.7,1508,"Spartina.alterniflora.Loisel.",14.1,-3.687086517,9.2,NA,0.834112,1,0,0,0,"spartina",0.85,"River deltaic",0.9658,-0.0943,10.5425,0.37,14.58,5.38,4.9,12.95901639,"4/23/2007","4/8/2020",-44.72411348,2.467886517,"micro",18.91,0.2635,"3A",83.4112,-44.72411348,2.467886517,-3.687086517,0,0,527,6.99,111.7974549
"CRMS0319.E01","GULF COAST USA","USA","CRMS.east",29.32367,-90.32471,9.980194926,3.584973462,9.13,0.417056,-0.331712,0.067056,0.018288,0.532565494,0.068309333,26.7,1508,"Spartina.alterniflora.Loisel.",9.2,-0.226194347,10.1,NA,0.748768,1,0,0,0,"spartina",0.85,"River deltaic",0.9877,-0.113,22.1975,0.19,14.58,4.48,-0.9,12.41530055,"11/8/2007","4/8/2020",-39.65060565,2.054994347,"micro",17,0.225,"3A",74.8768,-39.65060565,2.054994347,-0.226194347,2,0,1000,6.99,196.4380531
"CRMS0322.E01","GULF COAST USA","USA","CRMS.east",29.24379,-91.10454,15.56531155,5.125901409,9.13,0.423152,-0.252464,0.073152,0.097536,0.481954246,0.165845333,26.7,1508,"Spartina.alterniflora.Loisel.",7.5,2.256822993,7.3,NA,0.675616,1,0,0,0,"spartina",0.85,"River deltaic",0.99,-0.0546,NA,0.3,14.58,7.28,0.2,13.09041096,"4/18/2007","5/21/2020",-34.81842299,7.496777007,"micro",31.91,0.2965,"3A",67.5616,-34.81842299,7.496777007,2.256822993,3,3.100031584,12,6.99,NA
"CRMS0326.E01","GULF COAST USA","USA","CRMS.east",29.27282,-91.07301,6.186604997,1.589849471,9.13,0.474968,-0.179312,0.124968,0.170688,0.46506083,0.194293333,26.7,1508,"Spartina.patens.(Aiton).Muhl.",6.5,2.882099299,5.1,NA,0.65428,1,0,0,0,"spartina",0.85,"River deltaic",0.4811,0.1096,26.55,0.35,13.71,8.61,1.4,13.09041096,"4/18/2007","5/21/2020",-33.3100993,14.1867007,"micro",16.15,0.3285,"3A",65.428,-33.3100993,14.1867007,2.882099299,1,3.347385945,7,6.99,1000
